	6, {98, 41, 44, 23, 14, 87, 32, 18, 31, 2, 68, 91, 23, 79, 8, 73, 64, 43, 62, 1, 27, 43, 6, 6, 13, 89, 6, 65, 1, 89, 42}		0.5000000000675451		Passed


	89, {7, 99, 95, 17, 2, 84, 16, 11}		0.5676019525839258		Passed


	45, {100, 0, 100, 96, 89, 100, 89, 10, 8, 3, 92, 97, 94, 0, 95, 1, 91}		0.5088841608517034		Passed


	26, {3, 81, 88, 94, 92, 93, 95, 12, 99, 1, 2, 8, 85, 4, 100, 9}		0.5189044165626231		Passed


	33, {11, 98, 98, 83, 79, 81, 95, 97, 87, 7, 1, 99, 80, 15, 6, 78, 18, 16, 90, 96, 3, 7, 22}		0.5004500940963704		Passed


	77, {90, 100, 23, 16, 80, 82, 79}		0.517665081344		Passed


	73, {10, 9, 79, 88, 21, 96, 16, 14, 83, 12, 2, 83, 16, 21, 95, 2, 89, 94, 22, 80, 6, 100, 17, 12, 96, 11, 3, 94, 92, 77, 87, 1, 4, 89, 4, 20, 4}		0.5000136315022895		Passed


	22, {0, 0, 100}		0.78		Passed


	95, {13, 86, 5, 84, 0, 95, 96, 11, 100, 94, 95, 84, 81, 95, 97, 17}		0.5176682352801152		Passed


	92, {71, 11, 17, 94, 97, 36, 28, 94, 21, 23, 22, 13, 89}		0.5008244743093707		Passed


	30, {0, 97, 98, 97, 3, 100, 97, 98, 1, 97, 100, 2, 3, 1, 97, 99, 100, 1, 2, 100, 100, 98, 3, 1}		0.589854404050413		Passed


	26, {92, 0, 84, 87}		0.6014451199999999		Passed


	99, {96, 17, 17, 91, 99, 89, 14, 92, 85, 83, 5, 88, 14, 91, 97, 11, 2, 1, 92, 13, 94, 94}		0.5046116743564251		Passed


	12, {88, 12, 99, 0, 13, 5, 7, 12, 7, 2, 2, 13, 3, 9, 94, 6, 12, 3, 90, 99, 92, 88, 87, 97, 97, 9, 90, 4, 11, 4, 0, 3, 90, 13}		0.5018469889101547		Passed


	70, {}		0.7		Passed


	19, {71, 5, 39, 58, 82, 81, 31, 81, 81, 38, 80, 79, 12, 39, 99}		0.5000032718066494		Passed


	65, {65, 73, 40, 41, 94, 87, 69, 62, 20, 12, 11, 87, 77, 90, 58, 63, 7, 26, 1, 24, 58, 7, 15, 13, 73, 12, 37, 70, 4}		0.5000000001049929		Passed


	100, {95, 95, 2, 1, 98, 2, 1, 99, 98, 5, 95, 96, 0, 5, 99, 96, 96, 97, 95}		0.652372162619157		Passed


	64, {17, 27, 93, 24, 86, 2, 4, 77, 73, 97, 27, 2, 3, 2}		0.5011246846066173		Passed


	69, {15, 34, 81, 0, 68, 30, 13}		0.502811820032		Passed


	42, {95, 7, 71, 1, 69, 13, 63, 80, 23, 82, 51, 36, 82, 79, 67, 73, 28, 9, 61, 14, 19, 52, 20, 20, 25, 51, 34, 8, 97, 92, 67, 94, 27, 54, 93, 60, 29, 83, 98, 15, 82, 99, 64, 56}		0.5		Passed


	82, {11, 37, 76, 5, 64, 32, 85, 66, 75, 73, 25, 11, 69, 66, 74, 76, 90, 3, 76, 20, 83, 24, 24, 23, 93, 7}		0.5000000312217076		Passed


	91, {75, 77, 23, 79, 10, 26, 84, 22, 64, 15, 19, 73, 65, 22, 60, 87, 70, 85, 83, 24, 23, 0, 17, 93, 79, 85}		0.5000000842639122		Passed


	72, {}		0.72		Passed


	56, {95, 90, 11, 90, 13, 94, 17, 19, 12, 92, 3, 1, 9, 85, 16, 93, 90, 16, 93, 9, 96, 2, 84, 85}		0.5002286976141012		Passed


	86, {8, 88, 9, 100, 10, 95, 13, 4, 14, 94, 87, 97, 91}		0.5333848838259831		Passed


	63, {0, 1, 100}		0.6274000000000001		Passed


	96, {93, 93, 94, 7, 91, 8, 4, 100, 0, 10, 2, 91, 97, 93, 93, 99, 93, 99, 100, 91, 92, 1, 7, 3, 91, 98, 7, 93, 4, 93, 3, 8, 4, 7, 93, 8, 90, 95, 10, 1, 6}		0.5033249370456566		Passed


	90, {0, 84, 3, 19, 86, 84, 11, 3, 4, 2, 8, 4, 97, 90, 87}		0.5216136466268269		Passed


	51, {88, 8, 13, 15, 95, 0, 0, 1, 10, 89, 10, 97}		0.5013686539447992		Passed


	44, {98, 0, 100, 96, 4, 96, 95, 98, 100, 100}		0.5387524984832001		Passed


	52, {98, 87, 85, 96, 3, 95, 91, 2, 100}		0.5060936045133824		Passed


	67, {17, 95, 82, 95, 17, 7, 14, 17, 83, 2, 2, 16, 85, 17, 81, 78, 100, 87, 4, 19, 91, 17, 99, 19, 3, 18, 9, 86, 82, 94}		0.5000288999630276		Passed


	42, {95, 1, 5, 98, 14, 85, 13, 91, 87, 98, 11, 11, 11, 1, 0, 91, 3, 94, 7, 88, 89, 92, 92, 8, 9, 99, 96, 99, 2, 98, 7, 7, 98, 95, 95, 13, 88, 9, 2, 6, 85, 89, 13, 8, 10, 1, 87}		0.5000371915342323		Passed


	63, {75, 92, 19, 9, 93, 78, 86, 86, 10, 10, 75, 99, 2, 77, 83, 85, 88, 11, 80, 88, 97, 96, 96, 99, 85, 5}		0.5000691155628673		Passed


	51, {51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51}		0.5		Passed



	12, {3, 86, 9, 94, 2, 3, 1, 0, 100, 0, 100}		0.6641215589285888		Passed

